	noticia_data	noticia_titulo	noticia_url	noticia_corpo
265	23/01/2019	Nota da Andifes sobre a nomeação de reitores nas universidades federais	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7316	"A democracia não é um simples meio, mas um valor universal. Como método mais legítimo de expressão da vontade coletiva, não pode ser descartada, necessitando, sim, ser sempre aprimorada. A democracia exige permanente aperfeiçoamento e constante reafirmação, de modo que as decisões sejam tomadas com plenitude de condições, transparência, dados verdadeiros e debate autêntico que permitam, enfim, a decisão autônoma e soberana das comunidades concernidas. E é importante que isso seja reafirmado, por mais que possamos estar insatisfeitos com quaisquer resultados eleitorais, e por mais que devamos sempre enfrentar as decisões de quantos, uma vez eleitos, ajam contra os princípios da democracia.
Nos próximos quatro anos, todas as universidades federais vivenciarão a renovação ou mudança de seus gestores. É essencial, então, afirmar publicamente a importância de serem conduzidos ao cargo de reitor ou reitora aqueles docentes autonomamente indicados no primeiro lugar pelo colégio eleitoral de suas respectivas universidades, sendo garantido assim um elemento definidor da democracia, que é o respeito à vontade da maioria. Nos marcos da legislação atual, o envio de uma lista pela instituição deve ser respeitado. Entretanto, não podemos deixar de defender a indicação de quem teve mais votos no colégio eleitoral. A indicação do primeiro colocado deve, pois, ser respeitada, por um lado, como um valor da democracia e, por outro, em respeito à autonomia de cada instituição.
Devemos, portanto, garantir o reconhecimento da expressão legítima da vontade da instituição, também com o claro benefício político e administrativo de que, dessa maneira, contribuiremos para a agregação interna de uma comunidade voltada à realização de ensino, pesquisa e extensão de qualidade. Não respeitar a indicação de um primeiro lugar não é simplesmente fazer um juízo contrário à qualidade administrativa ou às posições políticas de um candidato ou candidata, mas, sim, de modo bastante grave, desqualificar a comunidade universitária e, também, desrespeitar a própria sociedade brasileira, atentando contra o princípio constitucional que preza a autonomia das universidades públicas.
Publicada pela Andifes em 23 de janeiro de 2019

                                                    Publicada em 23/01/2019Fonte: ASCOM"
266	23/01/2019	Sisu 2019: Campus Alto Paraopeba abre vagas para cursos de Engenharias	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7315	"O Campus Alto Paraopeba (CAP), referência da UFSJ nas engenharias (são cinco cursos na área), disponibiliza, via Sisu 2019, vagas para todas suas graduações. Situado nos municípios de Ouro Branco e Congonhas, o CAP oferece os seguintes cursos de engenharia: Civil, de Bioprocessos, de Telecomunicações, Mecatrônica e Química.
Saiba mais sobre cada uma das graduações do CAP e fique atento ao período que inscrições do Sisu 2019, que termina nesta sexta, 25.
Engenharia Civil
O curso de Engenharia Civil é ofertado nos períodos integral e noturno com duas entradas semestrais de 50 estudantes, totalizando 100 por ano, sendo, no primeiro semestre a entrada para o curso noturno e no segundo, para o período integral.
Na UFSJ o curso tem ênfase em estruturas metálicas. Pelo fato do CAP estar localizado em um dos maiores polos siderúrgicos do país, o objetivo do curso o objetivo é incentivar este mercado e colocar o Brasil no mesmo patamar de desenvolvimento tecnológico de outros países no campo da construção metálica.
A experiência adquirida em um curso técnico durante o ensino médio levou a estudante Elisa Serafim a optar pelo curso de Engenharia Civil da UFSJ. “Tive a oportunidade de fazer o curso técnico em edificações e me identifiquei com a área de construção civil”, conta. Elisa vê na extensão uma forma de aplicar o conhecimento adquirido ao longo do curso contribuindo para as demandas da sociedade. Segundo ela “o curso oferece a oportunidade de transformarmos nosso conhecimento científico em tecnologia e contribuirmos para a comunidade”.
Para aqueles que se preocupam com o mercado de trabalho, o recado da estudante é otimista. “Mesmo com o mercado estando vinculado diretamente à situação econômica do país, o campo de trabalho para um engenheiro civil é amplo”.
Engenharia de Bioprocessos
O Engenheiro de Bioprocessos da UFSJ tem formação nas áreas básicas de química, física, matemática, computação e biologia, estando apto a desenvolver e aperfeiçoar produtos e processos baseados no emprego, em escala industrial, de enzimas, microrganismos e células vivas.
Um dos fatores que ajudou Edna Silva, hoje graduada, a escolher o curso foi a grade curricular multidisciplinar ofertada. “No momento da escolha eu realmente tinha dúvidas, então optei por algo que me desse várias possibilidades.” Também pesou para Edna a questão financeira, uma vez que, estudando no Campus Alto Paraopeba, estaria próxima de sua casa.
O curso é constituído por dez semestres. Edna concluiu em dezembro de 2018 e considera este um período de grande crescimento. “Foi uma oportunidade única, que me permitiu olhar o mundo de uma forma que jamais seria possível sem ter trilhado todo esse caminho de conhecimento.”
O desafio de milhões de brasileiros, hoje, é a inserção no mercado de trabalho, principalmente em áreas ainda em desenvolvimento no país, como a de Bioprocessos. “As oportunidades ainda são poucas para quem quer trabalhar na área. Mas por ser um curso multidisciplinar acredito que, com força de vontade, seja possível se encaixar no mercado, ou quem sabe criar uma oportunidade nova.”
Engenharia de Telecomunicações
O Bacharelado em Engenharia de Telecomunicações é um curso do CAP com entrada semestral de 50 estudantes, oferecido nos turnos integral e noturno, com duração de cinco anos. Os objetivos do curso são a formação de profissionais empreendedores com capacidade de desenvolver projetos e pesquisas, acompanhamento e promoção contínua do progresso científico e tecnológico na área e a aplicação do método científico à análise e solução de problemas.
O surgimento da profissão se deu graças à evolução da comunicação e aos avanços tecnológicos, que ligaram o mundo em redes. Em seu início, o curso fornece base teórica em matemática física e informática. Depois, discorre sobre quatro grandes áreas do conhecimento: eletrônica, eletromagnetismo, sistemas de transmissão e redes.
O profissional da área desenvolve e implanta serviços e redes de telecomunicações. O engenheiro de telecomunicações tem boa formação nas áreas de elétrica e eletrônica que o permitem criar, planejar e construir equipamentos.
Engenharia Mecatrônica
O curso de Engenharia Mecatrônica é multidisciplinar e abrange áreas do conhecimento dentro das engenharias mecânica, elétrica/eletrônica, de computação e de automação. São dez períodos semestrais, com entrada tanto no primeiro quanto no segundo semestre. Essa multidisciplinaridade convenceu Álvaro Vieira a querer ser um engenheiro mecatrônico. “Durante o ensino médio eu estava em dúvida entre Engenharia Mecânica e Engenharia Elétrica, por isso comecei a pesquisar sobre cursos que possuíam um pouco de cada engenharia, e assim descobri a mecatrônica”, relembra.
Álvaro formou-se em 2018 e viu nas equipes de competição, dentre elas Robocap, Noizavua, Capgear, grande importância para sua formação. Para ele, a estrutura aliada ao conhecimento dos docentes também foram importantes para sua formação. “Os laboratórios são bem distribuídos ao longo da graduação, englobam as quatro grandes áreas da mecatrônica e te dão uma boa noção da aplicabilidade das matérias aprendidas no mercado de trabalho”
A grande vantagem do curso de Engenharia Mecatrônica, segundo o engenheiro, são as diferentes áreas de atuação profissional. “O curso te dá uma boa base do que você pode escolher como carreira profissional. É um curso relativamente novo e várias tendências globais de empregos no futuro envolvem a engenharia mecatrônica”, arremata.
Engenharia Química
O curso de Engenharia Química dura cinco anos e é oferecido nos períodos integral e noturno. O engenheiro químico pode atuar em diversas áreas como a de pesquisa e desenvolvimento, ambiental, industrial e na elaboração de projetos fabris.
Leandro Faria optou por escolher uma engenharia devido à afinidade com disciplinas como química, física e matemática durante o ensino médio. ”Quando eu descobri que existia Engenharia Química, fiquei bem animado e queria logo conhecer as áreas que um engenheiro químico pode atuar.” A diversidade de áreas de atuação foi crucial para a escolha: “me tranquilizou e encorajou a escolher este curso.”
Para Leandro, as diversas disciplinas que se complementam, levam os estudantes a utilizarem os conhecimentos adquiridos de forma integral e direcionam para área de maior interesse do estudante em sua futura atuação. Além das salas e laboratórios, o estudante vê como importantes o Centro Acadêmico, a Empresa Jr, as equipes de competição e projetos multidisciplinares como o Trupe Só Risos, do qual fez parte.

                                                    Publicada em 23/01/2019Fonte: ASCOM"
267	22/01/2019	UFSJazz Big Band abre Festival Verão Arte Contemporânea	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7314	"Nesta quarta-feira, 23, a UFSJazz Big Band da UFSJ participa da abertura do Festival Verão Arte Contemporânea, em Belo Horizonte, ao lado da cantora Aline Calixto e tendo como convidados As Bahias e a Cozinha Mineira.
Os ensaios da Big Band estão acontecendo em pleno mês de férias no Departamento de Música da UFSJ e, na terça-feira, o ensaio geral terá a participação da cantora.
O show mescla clássicos do repertório do grupo são-joanense já apresentados nos Festivais de Gastronomia em Tiradentes e Belo Horizonte, além de arranjos inéditos do repertório de Aline Calixto entre as composições brasileiras.
A Big Band se prepara para lançar em 2019 o seu primeiro EP, gravado no Programa de Extensão Sons das Vertentes e produzido com recursos próprios do grupo. O EP já está finalizado.
Mais informações: 
http://www.sescmg.com.br/wps/portal/sescmg/centrais/central_noticias/noticia_aberta/cultura+-+noticias/abertura+do+vac+2019+celebra+a+musica+popular
https://allevents.in/belo%20horizonte/abertura-vac-2019/20002117616834
 

                                                    Publicada em 22/01/2019Fonte: ASCOM"
268	22/01/2019	Sisu 2019: Sete Lagoas oferece cursos em biossistemas e engenharias agronômica, florestal e de alimentos	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7313	"Lagoas, grutas, serra e construções históricas: quem mora em Sete Lagoas pode desfrutar de todos esses encantos naturais e culturais. A Universidade Federal de São João del-Rei oferece quatro cursos de graduação no campus situado na cidade, que será o novo lar de diversos calouros a partir de fevereiro por meio do Sisu 2019, que abre inscrições hoje, 22 de janeiro.
O Campus Sete Lagoas (CSL) foi criado em 2009 e, desde então, vem sendo muito importante para o desenvolvimento da ciência e da tecnologia na cidade e na região. Para auxiliar no desenvolvimento dos alunos que estudam no campus, a UFSJ possui parcerias com diversas empresas da região, fato que complementa a formação dos estudantes. Vamos conhecer os cursos que são oferecidos no município?
Engenharia Agronômica
O curso de Engenharia Agronômica foi criado em 2009 e reflete bem a proposta universitária de unir formação teórica e prática à pesquisa científica, à extensão e a cooperações com outras instituições da região. Durante os dez períodos do curso, o discente se capacita para atuar no planejamento, produção e controle de diversas atividades ligadas à agricultura e agropecuária.
Luciane Torres, recém-formada, conta que ingressou no curso sem conhecer bem a profissão, mas o amor pela Engenharia Agronômica foi surgindo durante o aprendizado. “Fiquei apaixonada pelo curso com o passar do tempo. Me envolvi em tudo que pude (PET, iniciação, projeto de extensão), fiz estágio na Embrapa e isso tudo me ajudou a conhecer melhor o curso”, conta.
Ainda segundo ela, o mercado de trabalho é muito favorável para a profissão: “No Brasil é uma área forte, a economia é sustentada pelo agronegócio. Aqui em Minas tem muita opção, fora de Minas tem mais ainda. Então, se tiver coragem e ânimo pra ganhar o país é uma boa área para conseguir emprego”.
Engenharia Florestal
A graduação em Engenharia Florestal visa a promover a exploração sustentável dos recursos naturais de florestas. O engenheiro desse campo deve saber planejar o aproveitamento do meio ambiente, ao mesmo tempo que cuida da manutenção do ecossistema. Este curso também possui dez períodos e, ao final desse tempo, o formado estará apto a atuar em áreas como produção de mudas florestais, plantio e manutenção das florestas, manejo da produção madeireira, entre outras.
A aluna do décimo período, Maria Luiza Gonzaga explica que escolheu o curso por afinidade com assuntos envolvendo natureza e por ser do campo das ciências exatas. Para Maria Luiza, a Engenharia Florestal na UFSJ superou todas as expectativas que ela tinha. “A coordenação está bem estruturada, os professores são ótimos, o curso foi muito bem montado e, apesar de ser da primeira turma e não ter usufruído tanto dos laboratórios que estão em construção, a maioria das aulas foram didáticas, tivemos bastantes viagens técnicas para subsidiar o conhecimento”.
Engenharia de Alimentos
Quem se forma como engenheiro de alimentos se vê apto a zelar pelo fornecimento de alimentos saudáveis e de qualidade. Ele é responsável por garantir que a fabricação dos produtos ocorra de forma mais eficiente e obedecendo a padrões rigorosos de higiene. O engenheiro de alimentos atua em todos os momentos da fabricação dos produtos. Além disso, desenvolve técnicas de produção e cria produtos novos que atendam às exigências do mercado.
Recém-formada no curso, Maísa Castro detalha as possibilidades de atuação na área: “o profissional pode atuar no controle de qualidade, setor em que trabalho atualmente, coordenando análises laboratoriais e garantindo a qualidade da matéria-prima e do produto acabado”. Maísa detalha, ainda, que quem se forma na profissão pode atuar em meio ambiente, sendo responsável pelo “tratamento de resíduos de uma indústria, minimizando impactos ambientais”. Além de trabalhar em indústrias, o profissional também pode exercer seu ofício em restaurantes, fast food, distribuidoras de alimentos, especifica Maísa.
“Como qualquer outra engenharia no curso de alimentos, é exigido muito estudo nas áreas de matemática, física, química e biologia”, complementa.
Veja o site da Engenharia de Alimentos da UFSJ.
Bacharelado Interdisciplinar em Biossistemas (BIB)
Esse curso possui a duração de três anos e quem opta por ele recebe formação básica de nível superior. As disciplinas que compõem a graduação são basicamente as mesmas do ciclo inicial dos cursos de Engenharia Agronômica e Engenharia de Alimentos. Com o diploma, o aluno poderá participar de concursos públicos e utilizar as disciplinas cursadas como equivalências para uma possível futura graduação. Quando o aluno estiver formado, terá vaga garantida em uma das engenharias já citadas e poderá continuar sua formação dentro do Campus Sete Lagoas.
Recém-formado, Reginaldo Arthur Marcelino conta que “o curso foi um caminho de grande aprendizagem interdisciplinar e multidisciplinar em diversos ramos, seja disciplinar pela grade curricular variável, oportunidades únicas de vivência extraclasse pelas horas complementares, representatividade e resistência frente à linearidade de outros cursos”. Para Reginaldo, a vantagem do Bacharelado Interdisciplinar em Biossistemas é “a grande variabilidade de conteúdos”, um diferencial tanto para seguir carreira acadêmica quanto para concursos públicos.
A flexibilidade do curso é um dos diferenciais na vida profissional do formado. “Quem escolher o BIB terá três anos de graduação e, posteriormente, escolherá a sua opção de curso sem perda de tempo. Com mais dois anos pode se formar. Assim, em cinco anos terá dois diplomas”, arremata.

                                                    Publicada em 22/01/2019Fonte: ASCOM"
269	22/01/2019	Inscrições abertas: UFSJ oferece 1865 vagas pelo SISU 2019	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7312	"Os interessados em ingressar na Universidade Federal de São João del-Rei, no primeiro semestre de 2019, já podem se inscrever por meio do Sistema de Seleção Unificada (Sisu). Para disputar uma das 1865 vagas oferecidas pela UFSJ, os candidatos devem acessar o link http://sisu.mec.gov.br/ até a próxima sexta-feira (25/1).
Estão aptos a participar do processo os estudantes que fizeram o Exame Nacional do Ensino Médio (Enem), em 2018, e não receberam nota zero na redação. Os candidatos podem efetuar a inscrição para até dois cursos, sendo necessário especificar a preferência.
Os futuros alunos da UFSJ podem optar entre 47 graduações que abrangem diversas áreas do conhecimento. As graduações são oferecidas em seis diferentes campi, localizados nas cidades de São João del-Rei, onde são ministrados 34 cursos; Ouro Branco e Congonhas, com cinco opções; Divinópolis e Sete Lagoas, que disponibilizam quatro cursos cada.
Para consultar a relação completa de cursos e de vagas disponíveis no Sisu 1º/2019, basta acessar o www.ufsj.edu.br/vestibular/cursos_oferecidos.php.
Novidade Sisu 2019
Nesta edição do Sisu, o candidato selecionado na chamada regular da 1ª ou da 2ª opção de curso não poderá participar da lista de espera. Caso não seja selecionado na chamada regular, o participante poderá participar da lista de espera de apenas uma das opções informadas no ato da inscrição.
Cronograma Sisu - 1º/2019
- Inscrições: 22/1 a 25/1
- Resultado da 1ª chamada: 28/1
- Matrícula 1ª chamada: 30/1 a 4/2
- Inscrição na lista de espera: 28/1 a 4/2
- Próximas Chamadas a serem processadas pela UFSJ: Clique aqui.
 

                                                    Publicada em 22/01/2019Fonte: ASCOM"
270	21/01/2019	Comida de verdade à mesa: Dia de Feira está de volta	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7311	"Amanhã, dia 22 de janeiro, o Dia de Feira retorna ao Campus Santo Antônio. Antes realizada às quintas, a feira passa a acontecer toda terça, exceto recessos e feriados, visando atender melhor às demandas dos consumidores.
A feira é um projeto de extensão promovido pela Pró-Reitoria de Gestão e Desenvolvimento de Pessoas (PROGP), que tem como objetivo promover saúde e qualidade de vida oferecendo alimentos de qualidade tanto para a comunidade acadêmica quanto para a comunidade externa.
O Dia de Feira reúne comerciantes que produzem alimentos frescos e orgânicos, como legumes, verduras e frutas produzidos por meio de agricultura familiar. O projeto incentiva meios sustentáveis de consumo e, ainda, valoriza a economia solidária da cidade.
O projeto se destaca por abraçar questões sociais, ambientais e de saúde, e também por fortalecer e enriquecer a cultura de orgânicos. Além disso, a maneira como os alimentos são produzidos permite um “reuso” da natureza, permitindo a recuperação dos seus recursos.
A feira acontece das 8h30 às 13h e é aberta a toda a comunidade de São João del-Rei.
 

                                                    Publicada em 21/01/2019Fonte: ASCOM"
271	21/01/2019	Rondonistas do CCO e Campus Dom Bosco estão no Piauí	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7310	"Alunos e professores da UFSJ já estão no município de São Miguel do Tapuio, Piauí, participando do projeto Rondon. Os rondonistas Alana Ribeiro, Danielle Carvalho (Farmácia); Caio Godinho, Jhosen Lopes (Medicina); Gabriela Damasceno, Maria Cecilia Carvalho, Thais de Fátima Silvério (Enfermagem), do Campus CCO; e Walifer Santos (Química), do Campus Dom Bosco, viajaram para a cidade no último dia 18 de janeiro. 
Os voluntários estão engajados em ações relacionadas a “Cultura, Direitos Humanos e Justiça, Educação e Saúde”, temas propostos no Edital do Ministério da Defesa e coordenados pelos docentes Renê Oliveira Do Couto e Marcelo Gonzaga Araújo, professores no Campus Centro-Oeste Dona Lindu (CCO). Participam também das ações com o grupo da UFSJ, os alunos do Centro Universitário Unilasalle de Niterói – RJ.
Para o professor Marcelo Araújo, o Rondon “é um trabalho árduo e difícil tanto na atuação no município quanto na preparação aqui na Universidade. Contudo, é uma experiência boa que possibilita crescimento e conhecimento. Os alunos que vão ao Rondon voltam transformados com novas visões em relação à vida, ao mundo e à sociedade”, afirma.
A primeira experiência da UFSJ no Rondon foi em uma cidade no estado de Paraíba. Desde então, os alunos rondonistas passaram por outros locais em estados como o Pará, Espírito Santo e Tocantins. Cada experiência é uma possibilidade para que os universitários estejam inseridos em uma realidade a qual poucos conhecem.
Projeto Rondon
Surgiu em 1967 (veja vídeo aqui), com o objetivo de aproximar os universitários da realidade brasileira por meio da realização de atividades multidisciplinares em municípios de situação de vulnerabilidade social. Inicialmente foram 30 universitários e dois professores que conheceram de perto a situação da população amazônica. O Rondon é coordenado pelo Ministério da Defesa e financiado pelo Governo Federal com o objetivo da melhoria de municípios com problemas sociais de baixo IDH e atingidos pela falta de informação, pobreza e violência.
São Miguel do Tapuio está localizada a aproximadamente 240 km de Teresina, faz divisa ao leste com o estado do Ceará e possui população estimada de 17,7 mil pessoas (IBGE-2018).  

                                                    Publicada em 21/01/2019Fonte: ASCOM"
272	18/01/2019	Sisu: veja resultados e acompanhe o cronograma para ingresso na UFSJ	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7308	"Os candidatos que realizaram a prova do Enem em novembro de 2018 podem acessar os resultados a partir de hoje, 18. Os dados disponíveis pela Página do Participante são utilizados posteriormente pelo Sistema de Seleção Unificada (Sisu) para a habilitação de uma vaga entre as 130 universidades públicas disponíveis e é necessário realizar a inscrição entre 22 a 25 de janeiro deste ano para o acesso à plataforma. 
O resultado da primeira chamada será divulgado no dia 28 de janeiro pelo Sisu. A pré-matrícula on-line é a primeira etapa após a aprovação e pode ser feita entre 30 deste mês e 4 de fevereiro pelo site da UFSJ. Após a inscrição, os estudantes têm até o dia 5 para o envio da documentação, a ser analisada pela Divisão de Acompanhamento e Controle Acadêmico (Dicon). É possível conferir os detalhes da documentação necessária neste link. 
Mudanças
Diferentemente dos anos anteriores, o estudante aprovado na primeira chamada não tem mais a possibilidade de optar pela lista de espera da sua segunda escolha. Outra alteração envolve os candidatos não aprovados que podem se inscrever na lista de ambas as opções. Nesse caso, devem manifestar seu interesse no site do Sisu de 28 de janeiro a 4 de fevereiro e aguardar pelo resultado no dia 6.
A partir da lista de espera, a UFSJ oferece três chamadas, sendo a última de caráter presencial. O estudante aprovado na segunda chamada deve efetuar sua pré-matrícula entre 8 e 11 de fevereiro e enviar sua documentação entre 8 e 12 de fevereiro, enquanto os aprovados na terceira chamada têm o prazo de 13 a 15 de fevereiro para a realização da pré-matrícula e, entre 13 e 18 de fevereiro, para o envio da documentação.
Para participar da quarta e última chamada, é necessário estar atento à data e ao local da etapa para cada curso, que podem ser conferidos por meio deste cronograma.

                                                    Publicada em 18/01/2019Fonte: ASCOM"
273	17/01/2019	Alfabetização e letramento para a Terceira Idade	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7307	"Entre os programas de extensão da UFSJ, figura o Grupo de Alfabetização e Letramento para Pessoas da Terceira Idade, coordenado pela professora Mônica Todaro, do Departamento de Ciências da Educação (Deced). O objetivo do programa é assegurar a idosos que não sabem ler e nem escrever o direito à instrução formal, equalizando a exclusão daqueles que não puderam frequentar a escola.
 
O Grupo pretende contribuir para reparar uma dívida social derivada da realidade de São João del-Rei, cidade que, de acordo com o Censo 2010, registra a marca de 8 mil analfabetos. A intervenção planejada por esse programa quer garantir à pessoa idosa que queira se alfabetizar o direito de aprender, de maneira respeitosa, participativa e democrática. “É essencial nos posicionarmos como indivíduos que participam de uma instituição que promove o acesso ao conhecimento e ao saber”, avalia o bolsista Lucas Rocha.
 
Outra frente de atuação que se destaca é o estímulo aos discentes, ao abrir frentes de vivência de uma prática educativa direcionada a um público específico. Para Lucas Rocha, fazer parte do Grupo de Alfabetização e Letramento para Pessoas da Terceira Idade é “oportunidade ímpar de formação”. Como educador, uma das mais importantes dimensões profissionais é o engajamento social e político. “Certamente, essa vertente será incrementada e construída por meio da minha participação neste programa”, afirma.
 
Mais informações na página do Comunica Extensão: https://goo.gl/q8chBm

                                                    Publicada em 17/01/2019Fonte: ASCOM"
274	16/01/2019	Pesquisas da UFSJ comprovam discriminação por gênero no mercado de trabalho e no comércio	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7306	"Quanto ganha uma mulher no Brasil atualmente? E como ela gasta seu dinheiro? Essas perguntas foram feitas por pesquisadoras do curso de Ciências Econômicas da UFSJ, que estão analisando a presença da mulher no trabalho e comparando os preços de produtos vendidos para o público feminino. As estudiosas analisaram dados relativos ao gênero feminino no mercado de trabalho entre 2012 e 2017 e compararam preços de produtos divulgados a esse público em lojas on-line.
Coordenadora de ambas as pesquisas, a professora Daniela Raposo passou a se interessar pelo recorte de gênero desde o início de sua trajetória acadêmica. A pesquisadora iniciou seus estudos incomodada com a diferença salarial de 20% existente no Brasil e pôde constatar que o fato ocorre em ocupações diversas e sem distinção de qualificação: “Na questão educacional, os dados apontaram que a mulher tem se escolarizado mais, mas tem mantido essa diferença salarial. Quando a gente percebe isso, observamos que existe claramente uma discriminação no mercado de trabalho por gênero”.
Apesar de mais qualificadas, as mulheres ainda apresentam uma taxa de rendimento menor e são mais afetadas pelo desemprego. Os dados são apontados em uma análise feita pela professora durante o período de 2012 a 2017. “Em 2017, as taxas da Pesquisa Nacional por Amostra de Domicílio (PNAD) apontaram que a participação dos homens no mercado de trabalho é de 57%, enquanto a participação das mulheres é de 42%”, avalia. A professora explica que os empregadores entendem o período de licença maternidade como um obstáculo à produtividade: “Quando um empregador toma a decisão de desempregar, ele opta por quem traz menos produção e a licença maternidade ou qualquer outra porosidade relacionada torna a mulher uma preferência maior de desemprego”.
A situação é pior no caso das mulheres negras. A dupla opressão de machismo e racismo acarreta maior taxa de desemprego e valores menores de rendimento em relação a mulheres brancas e homens brancos. O fato faz com que surjam outras alternativas entre elas, uma vez que o acesso ao ensino superior é menor entre a população negra. “Com a crise, podemos observar que muitas dessas pessoas conseguiram se escolarizar e se manter no mercado de trabalho porque viraram empreendedoras”, explica a professora. Apesar de viável, o empreendedorismo também está intrínseco ao nível de escolaridade, o que leva muitas delas a postos de trabalho de menor remuneração, como empregadas domésticas e babás.
Além de salário menor e a dificuldade de ocuparem postos de emprego, as mulheres acabam gastando mais. É o que aponta o projeto “Discriminação de preços segundo gênero: uma análise da diferença de precificação de produtos voltados ao público feminino no Brasil”. Motivada por uma aula sobre Teoria do Consumidor, a estudante Laura Amaral procurou a professora Daniela com o objetivo de analisar a pink tax, uma diferenciação de preços baseada no gênero que é pouco abordada na academia brasileira: “Me marcou muito um vídeo em que a Ellen DeGeneres fala da diferença entre os preços da caneta bic para mulheres e homens, mas eu nunca tinha parado para reparar aqui no Brasil. Então, eu comecei perceber e a fazer uma análise comportamental das mulheres com base na Economia e falei com a Daniela para desenvolvermos uma pesquisa”, conta.
A estudante analisou serviços e sites de lojas para comparar preços como os de lâminas, camisetas e bicicletas com base na plataforma Consumer Affairs. Além da dificuldade de encontrar roupas básicas voltadas para as mulheres, Laura observou que os produtos considerados femininos custam mais: “Mais da metade do que eles descobriram tinham diferença - o feminino era mais caro - e a maior diferença é o corte de cabelo. Esse era o percentual mais alto”. Segundo a aluna, as empresas entendem que as mulheres estão dispostas a pagarem mais, o que não é comprovado na prática: “Nós utilizamos uma pesquisa do Serviço de Proteção ao Crédito (SPC) que mostra que as mulheres dão prioridade a contas principais e consomem menos que os homens. No início, as mulheres compram por marca, mas, depois de um tempo, por custo-benefício”.
Assim, muitas mulheres deixam de comprar o produto de cor rosa destinado exclusivamente a elas. A restrição colocada pela publicidade tem a mesma linha de raciocínio de que a mulher dá sempre prioridade ao que é belo. “Na embalagem feita para os homens, está escrito que o produto é eficiente. A propaganda para as mulheres é voltada para a beleza. Essa é uma maneira patriarcal de encarar a mulher como frágil”, aponta a professora Daniela.
Os estudos representam uma importante contribuição para a situação das mulheres no Brasil. Os dados analisados comprovam mais pontos da realidade que ainda sofrem interferências do sistema patriarcal, uma situação alertada pelas mulheres e que ainda não é levada em consideração por grande parcela da população brasileira: “Eu espero conseguir provar que essa história de que a mulher pode pagar mais é uma construção social”, defende Laura.  

                                                    Publicada em 16/01/2019Fonte: ASCOM"
